OBJECTID,Address,Property_Type,Property_Uses,Site_EUI,GHG_Intensity,ShapeSTArea,ShapeSTLength,Reported,Property_Name,Gross_Sq_Ft,EnergyStar_Score,EnergyStar_Certified,Year_Built,GHG_Emissions,Site_Energy_Use,Water_Intensity,OnSite_Solar,Owner_Submitted_Link,ZIP,Tax_Parcel,Pct_Electricity,Pct_Gas,Pct_Steam,Owner_Submitted_Info,Years_Reported
1348,82 South Huntington Avenue,Multifamily Housing,Multifamily Housing,,,19878.0173339844,1428.76564299934,Yes,82 South Huntington,80000,,,1969,,,,,,02130,Not Available,,,,,"2015, 2016"
1349,200 Stuart Street,Mixed Use Property,"Hotel, Parking, Restaurant",94.9,7.8,53452.2963867188,1007.27983242939,Yes,Revere Hotel,389160,,,2010,3053.9,36938623.5,33.86807483,,,02116,500135000,0.6090368,0.16595656,23%,,"2014, 2015, 2016"
1350,,,,,,17538.0129394531,580.122157716357,No,425 NEWBURY ST,,,,,,,,,,02115,,,,,,2015
1351,1 Seafood Way,Distribution Center,Distribution Center,228.5,16.2,38448.2917480469,893.81115665026,Yes,"Legal Sea Foods, LLC",75000,3,,2003,1212.7,17139140,230.124,,,02210,0602674000,0.40431681,0.59568317,,,"2015, 2016"
1352,,,,,,18558.3686523438,850.309671275997,No,1600 1608 RIVER ST,,,,,,,,,,02136,,,,,,2015
1353,,,,,,13670.7043457031,650.311708726421,No,605 TRUMAN HW,,,,,,,,,,02136,,,,,,2015
1354,,,,,,9324.96850585938,392.359006696862,No,1511 1525 WASHINGTON ST,,,,,,,,,,02118,,,,,,2015
1355,2 - 18 Perkins Square,Multifamily Housing,"Multifamily Housing, Parking",91.1,6.9,33152.4309082031,2041.26696446974,Yes,Perkins Manor,129236,77,,1927,890.4,11775248.7,4635.85842954,,,02130,1002148001,0.06990468,0.00803009,,,2016
1356,122 Bowdoin Street,Multifamily Housing,"Multifamily Housing, Retail Store",138.2,8.2,4617.25170898438,308.644728113078,Yes,Beacon Hill House,39800,,,1890,327.4,5500068.6,6195.94974874,,,02108,0302813000,0.14687298,0.853127,,,2016
1357,,,,,,9986.70703125,405.496172457919,No,208 -212 SOUTH ST,,,,,,,,,,02111,,,,,,2015
1358,1940-1950 Commonwealth Avenue,Multifamily Housing,Multifamily Housing,,0,10104.919921875,610.333481479318,Yes,Field Corp - 1940 and 1950 Commonwealth,60500,,,1912,,,25.15041322,,,02135,Not Available,,,,,"2015, 2016"
1359,1190 Adams St,Senior Care Community,Senior Care Community,105.6,7.3,19002.3508300781,971.830924324441,Yes,"Standish Village TRS, LLC",76430,,,1880,560,8074123.7,73.13751145,,,02124,1703663030,0.37223526,0.62776475,,Reporting was completed by a tenant who leases the whole building.,"2015, 2016"
1360,Morton St and Canterbury St,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Repair Services,9,0.9,33644.2016601562,3687.81837218408,Municipal,Franklin Park Maintenance Shed,3600,,,1905,3.1,32417.4,,,,02131,Not Available,1.00000037,,,,2016
1361,Morton St and Canterbury St,Office,Office,153.4,14.8,1162.43383789062,144.761459444716,Municipal,Franklin Park Ranger Office,1400,,,1905,20.8,214771.8,,,,02131,Not Available,1,,,,2016
1362,Morton St and Canterbury St,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Repair Services,26.4,2.6,8213.97045898438,507.683050438339,Municipal,Franklin Park Ranger Stables,4500,,,1905,11.5,118938.9,,,,02131,Not Available,1.00000007,,,,2016
1363,Morton St and Canterbury St,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Repair Services,113.3,11,6495.4443359375,569.051555464279,Municipal,Franklin Park Trades Office,10000,,,1905,109.6,1132784,,,,02131,Not Available,1,,,,2016
1364,64 Bellevue Hill Rd,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Repair Services,8.6,0.8,7833.626953125,313.959825103724,Municipal,BPD Backup Tower,10200,,,1905,8.5,87783.9,,,,02132,Not Available,1.00000041,,,,2016
1365,306 Northern Ave,Other,Other,738.9,44.2,97363.46484375,1880.97771007367,Yes,Harpoon,47515,,,1943,2101.9,35109069.3,431.1543723,,,01220,Not Available,0.154754,0.845246,,,"2015, 2016"
1366,100 Belvedere Street,Multifamily Housing,Multifamily Housing,22.7,2.1,16637.9562988281,587.472613123419,Yes,"Belvedere Condo Trust, The",165000,99,,1900,350.6,3750046.7,,,,02199,0401037600,0.92528102,0.07471875,,,2016
1367,69 Holton Street,Multifamily Housing,"Multifamily Housing, Parking",62.8,3.8,14830.1613769531,770.06551286232,Yes,McNamara House,63538,,,1981,241.9,3989122.6,55.15596966,,,02134,Not Available,0.17222013,0.82777983,,,"2015, 2016"
1368,1325-1341 Boylston Street,Office,"Multifamily Housing, Office, Parking, Retail Store",58.3,4.5,79675.6245117188,1132.80509904307,Yes,VanNess,813469,,,2015,3636.4,47433950.5,5.27260412,,,02215,Not Available,0.53968525,0.46031476,,,2016
1369,111 Atlantic Avenue,Multifamily Housing,Multifamily Housing,58,3.8,30769.4855957031,801.649328179914,Yes,Mercantile Wharf: Mercantile Wharf,230000,59,,1974,877.9,13347321.7,36.74782609,,,02110,0303636000,0.29017304,0.70982687,,,"2015, 2016"
1370,430 Canterbury St,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Repair Services,25.4,2.5,29453.5910644531,1573.39900000691,Municipal,Streetlighting Yard PWD,9150,,,2014,22.5,232824.7,,,,02131,Not Available,1,,,,2016
1371,89 Broad St,Hotel,"Hotel, Office, Restaurant, Retail Store",121.7,9,23576.5217285156,620.748410130618,Yes,Hilton Boston Downtown/Faneuil Hall,338757,,,1998,3044.3,41222801.9,40.134964,,,02110,0304029000,0.323097,0.17717757,50%,,"2014, 2015, 2016"
1372,760 Boylston St,Retail Store,Retail Store,68,5.5,572724.160400391,7280.18080136303,Yes,6012-Boston,124779,76,,2000,688.3,8483252.1,25.5571851,,,02199,0401037100,0.64225985,0.35774017,,This building is one part of a larger parcel,"2014, 2015, 2016"
1373,125 Nashua Street,Office,Office,,0,29535.494140625,882.73095694299,Yes,PHS-MGH-125 Nashua St,192000,,,1968,0,,,,,02114,Not Available,,,,Was a rehabilitation Center that moved to Charlestown and became an Administration Building which opened in July 2015. It was Under Construction from April 2013 until Opening in July 2015. ,"2014, 2015, 2016"
1374,99 Summer Street,Office,"Office, Parking",53.3,5,15814.0017089844,554.805958719651,Yes,99 Summer Street,291332,88,,1987,1448.9,15532506.3,13.22271498,,,02110,Not Available,0.92068958,0.07931043,,,"2014, 2016"
1375,129 South Street,Office,"Office, Other - Restaurant/Bar",84.5,6.7,6959.98559570312,380.437557669067,Yes,Bird Farm South LLC,43031,56,,1895,288.2,3638098.5,21.13360136,,,02111,0304323000,0.59849905,0.40150096,,,2016
1376,216 Tremont Street,College/University,College/University,104,8.2,5090.04296875,336.084869823972,Yes,216 Tremont,45388,,,1926,373.8,4721068.2,11.91724685,,,02116,Not Available,0.42134447,,58%,,2016
1377,15 Newbury Street,Worship Facility,Worship Facility,47878.2,3179.3,17941.0163574219,646.917552826611,Yes,Emmanuel Church,43779,1,,1861,139186,2096060854.6,13.31917129,,,02116,0501198000,0.00016794,,100%,,2016
1378,74 Lawley Street,Office,Office,42.5,2.8,29653.9516601562,1109.60849379884,Yes,JOKAM,45724,98,,1935,129.4,1944730.7,1.11320094,,,02122,1602618000,0.30790204,0.69209793,,,2016
1379,60 Tenean Street,Office,Office,51.6,3.3,41124.77734375,934.541059373848,Yes,Tenean Properties,48399,97,,1968,160.3,2495263.2,0.23967437,,,02122,1602580000,0.2553575,0.7446425,,,2016
1380,67 Newbury Street,Worship Facility,Worship Facility,73.2,5.1,12799.0319824219,539.979399690883,Yes,Church of the Covenant,35000,36,,1865,177.3,2562584.8,25.22,,,02116,Not Available,0.36848913,0.63151084,,,2016
1381,2 Alger Street,Distribution Center,Distribution Center,27.1,2.6,42499.5815429688,825.162174205848,Yes,2 Alger Street Realty Trust,42800,58,,1967,112.2,1159701.4,0.60747664,,,02127,Not Available,0.99999989,,,,2016
1382,263-289 Huntington Avenue,Mixed Use Property,"Office, Restaurant, Retail Store",,0,30718.2385253906,775.405970889736,Yes,Huntington Plaza,175119,,,1927,0,,,,,02115,Not Available,,,,,2016
1383,575 Boylston Street,Office,Office,66.3,6.4,4115.04296875,283.749873584929,Yes,573 575 Boylston Street,36801,32,,1910,236.1,2440440.1,3.02165702,,,02116,Not Available,1.00000003,,,,2016
1384,19 Hampden St,Manufacturing/Industrial Plant,Manufacturing/Industrial,67.3,4.4,32639.4458007812,765.437693650806,Yes,19 Hampden,35470,,,1997,155.5,2388149.8,4.2035523,,,02119,0802130000,0.27469163,0.72530836,,,2016
1385,5-31 Austin Street,Strip Mall,"Parking, Strip Mall",89.7,8.4,71665.1474609375,1844.13634626101,Yes,Bunker Hill Mall - Reporting,46457,,,1985,391.1,4165863.8,84.61588135,,,02129,0202210000,0.93453935,0.06546062,,Boston Tax Parcel 0202210000,2016
1386,820 William T. Morrissey Blvd,Other - Entertainment/Public Assembly,"Other - Entertainment/Public Assembly, Parking",127.3,9.9,45732.96484375,941.66280242401,Yes,Boston Bowl,45096,,,1959,445,5742256.4,12.21616108,,,02122,Not Available,0.55864216,0.44135785,,,2016
1387,29 Commonwealth Ave,Other,Other,51.1,2.7,4036.53930664062,301.370441853436,Yes,29 Commonwealth Ave,36000,,,1885,97.7,1838799.9,26.40833333,,,02116,Not Available,,1.00000001,,,2016
1388,145 South Street,Office,Office,63.8,5.1,7570.89697265625,352.48397545734,Yes,Asian Healthcare Foundation of Massachusetts,42000,93,,1895,215.7,2679363.7,13.93809524,,,02111,0304325000,0.62782211,0.3721779,,,2016
1389,175 North Harvard Street,Parking,Parking,101.7,6.6,91896.7062988281,1817.35759818245,Yes,175 North Harvard Street Building,39709,,,2006,260.9,4037968.1,,,,02134,2200534000,0.26356514,0.73643486,,,2016
1390,90 Seattle Street,Retail Store,Retail Store,45.2,2.7,36439.7780761719,1225.79494271747,Yes,90 Seattle St,36572,98,,2005,100.5,1651987.7,,,,02134,2200181000,0.17662808,0.82337189,,,2016
1391,28 Travis St,Office,Office,64.9,4.6,46440.9890136719,1000.77235415382,Yes,28 Travis,43190,84,,2006,200.3,2803002.7,7.79347071,,,02134,2200254000,0.42005051,0.5799495,,,2016
1392,1300 Centre Street,College/University,College/University,202.3,19.6,27320.9362792969,1305.855765478,Yes,Weld Hill Research and Admin Building,40000,,,2009,783,8093227.7,7.93,,,02131,2005207000,0.99998762,1.236e-05,,This building utilizes a geothermal system that primarily operates on electrical energy sources.,2016
1393,321 Centre Street,Senior Care Community,Senior Care Community,204.2,13.2,15374.3725585938,822.7479222951,Yes,Ashmont Hill LLC,46952,12,,1953,621.5,9589094.8,83.69398535,,,02122,1601072000,0.26819542,0.73180458,,"Default values were used for # of units, # of workers on main shift, # of computers, # of washing machines, # of lift systems, # of refrigeration/freezer units, and percent that can be heated/cooled.",2016
1394,100 CAMBRIDGE ST.,Manufacturing/Industrial Plant,Manufacturing/Industrial,168,13.6,40119.7214355469,941.15391074898,Yes,HF GROUP LLC,39754,,,1950,540.6,6679083.6,14.21743724,,,02129,0202138000 0202139000,0.63775505,0.36224484,,,2016
1395,Eight Park Street,Mixed Use Property,"Hotel, Office, Restaurant",51766.3,3437.1,6443.18212890625,338.389809942272,Yes,"Union Club of Boston, Inc.",54999,,,1863,189035.8,2847096466,18.75670467,,,02108,0304684000,6.69e-06,0.00020417,100%,,2016
1396,44 BROMFIELD STREET,Office,Office,80.9,4.8,6036.1455078125,318.036013422025,Yes,BROMFIELD 44 LLC,44766,88,,1915,216.4,3621109.5,29.91109324,,,02110,304760000,0.15219359,0.84780646,,,2016
1397,1154 Boylston Street,Museum,Museum,,0,8666.92578125,416.818746629034,Yes,Massachusetts Historical Society,48000,,,1899,,,4.32291667,,,02215,Not Available,,,,,2016
1398,551 Tremont St,Performing Arts,Performing Arts,117.9,6.4,9994.86499023438,609.124970961454,Yes,"BCA Studio, Beehive & Banyan",43869,,,1884,282.3,5171362,5.21552805,,,02116,0500819000,0.03377861,0.96622138,,,2016
1399,2 Charlesgate West,Office,"Office, Parking",60.3,4.5,5470.70776367188,326.718962522412,Yes,Charlesgate West Associates,46916,89,,1978,212,2828864.6,4.0028988,,,02115,0504176001,0.50062708,0.49937297,,,2016
1400,18 Tremont Street,Office,Office,27874.2,1851.2,17040.4348144531,876.836938043156,Yes,"RECP V 18 Tremont Owner, LLC",210669,1,,1915,389989.8,5872237616.1,7.18425587,,,02108,Not Available,0.00052088,,100%,,"2014, 2015, 2016"
1401,291 Independence Drive,Medical Office,"Medical Office, Parking",179.1,13.2,19248.0921630859,606.779450710983,Yes,Harvard Vanguard Medical,44508,13,,1984,587.1,7971041.9,15.70953536,,,02467,2006994100,0.47067845,0.52932137,,,2016
1402,150 Mass Ave,College/University,College/University,18.4,1.8,10449.6782226562,529.329239742111,Yes,136 Mass Ave,36500,,,1900,64.8,670297.4,,,,02215,Not Available,0.99999984,,,,2016
1403,211 Congress Street,Office,Office,75.9,5.6,9017.06884765625,386.796833868979,Yes,211 Congress Street,78101,80,,1922,438.7,5930621,13.94348344,,,02110,Not Available,0.47786241,0.52213758,,,"2014, 2015, 2016"
1404,32-38 Bromfield Street,Office,Office,83,5.9,8371.65356445312,491.639924897107,Yes,32-38 Bromfield Street,41818,85,,1899,246.3,3472373.1,6.79372519,,,02108,0304761000,0.18377522,0.07905256,74%,This is a mixed-use building.  Retail space ground floor office space above.,2016
1405,184 High Street,Office,Office,101.8,10.4,5594.0166015625,299.198634337842,Yes,184 High Street,50335,57,,1903,524.1,5121591.5,30.27118307,,,0210,Not Available,0.44126302,0.55873698,,,"2014, 2015, 2016"
1406,87 Kilby Street,Office,Office,35.7,3.5,6281.66137695312,334.927637670064,Yes,Winhall Liberty LLC,67609,93,,1907,233.4,2412420.5,5.51405878,,,02109,0303877000,0.99999999,,,,"2014, 2015, 2016"
1407,50 Redfield Street,Office,"Office, Parking",123,11.5,14313.3344726562,476.898270190888,Yes,P.F. Redfiled LLC,43000,10,,1985,495.9,5288769.2,5.36744186,,,02122,02418-001,0.93170439,0.06829567,,,2016
1408,60 Canal St,Office,Office,72.2,5.4,7255.90380859375,393.516395292267,Yes,Andrew Dutton Co,39000,88,,1895,210.2,2814772.7,4.83333333,,,02114,Not Available,0.49439448,0.5056055,,,2016
1409,120 Kingston,Multifamily Housing,Multifamily Housing,51.2,4.3,9329.939453125,418.382400713805,Yes,Radian,231000,57,,2014,996.6,11825187.9,22.11774892,,,02111,0304308000,0.71419686,0.28580312,,,2016
1410,197 Center Street,Other - Education,Other - Education,5.6,0.5,18781.2451171875,902.729534689616,Yes,School,37680,,,1925,20.2,211058.3,5.81740977,,,021242339,Not Available,0.97345277,0.02654731,,,2016
1411,24 Hartford Street,Worship Facility,Worship Facility,49.4,2.8,16180.625,914.192781956434,Yes,Holy Family Church,36072,85,,1925,100.7,1780447,19.88245731,,,02125,1301049000,0.07877058,0.92122941,,,2016
1412,2 Park Plaza,Retail Store,"Office, Retail Store",8.7,0.8,6099.80517578125,333.216698389207,Yes,2 Park Plaza,117000,100,,1800,98.3,1016032.2,,,,02116,Not Available,0.99999998,,,,2016
1413,150 American Legion Highway,K-12 School,K-12 School,38.1,3.7,21362.8933105469,832.525152522095,Yes,Brooke Charter School Mattapan,47866,77,,1911,176.3,1822051.4,8.70346384,,,02124,Not Available,0.99999996,,,,2016
1414,Sprague Street,Distribution Center,Distribution Center,6.9,0.5,21702.0018310547,756.951842364147,Yes,Readville,41250,99,,1950,19,286534.9,,,,02136,Not Available,0.30095771,0.69904224,,,2016
1415,100 North Washington Street,Office,"Office, Parking",39,3.8,7536.74096679688,403.92163795913,Yes,100 N Washington Street,52973,89,,1897,199.7,2064396.5,7.95877145,,,02114,Not Available,0.99999999,,,,"2014, 2015, 2016"
1416,71 Von Hillern Street,Manufacturing/Industrial Plant,Manufacturing/Industrial,85.4,5.9,40522.7219238281,963.905288250776,Yes,FEC,45565,,,1910,270.5,3892160.7,1.96861626,,,02125,Not Available,0.20006363,0.43741775,,,2016
1417,60 Old Colony Ave,Other,Other,72.4,5.7,41503.7126464844,1280.5450300603,Yes,58-70 Old Colony Ave,39280,,,1930,225.7,2843344.1,14.63340122,,,02127,Not Available,0.601842,0.39815795,,,2016
1418,300 Mass AVe,Office,Office,57,5.5,20125.0891113281,637.837683661615,Yes,Horticultural Hall,65712.1,65,,1901,362.3,3745128.3,8.38201792,,,02115,Not Available,0.99999971,,,,"2014, 2015, 2016"
1419,66 Long Wharf,Office,Office,16,1,2089.33813476562,205.125413346125,Yes,Cap Long Wharf,70000,100,,1900,69.6,1117461.6,40.68285714,,,02110,Not Available,0.64333295,,,,"2014, 2016"
1420,38 Hemenway Street,Multifamily Housing,Multifamily Housing,549,32.6,5495.71411132812,402.974298047826,Yes,38 Hemenway,5082.5,20,,1920,165.8,2790083.2,266.77816035,,,02115,0401395000,0.14491518,0.85508483,,,"2015, 2016"
1421,120 Shawmut Ave,Worship Facility,"Parking, Worship Facility",68.5,4.2,14505.8247070312,601.576893349649,Yes,Boston Chinese Evangelical Church,36446,,,1985,153.3,2498139.7,1.77797289,,,02118,0306175000,0.18935678,0.81064323,,All information recorded are automatically transferred from utilities.  Added manually when called for to portray 12 months of data. Building was recently renovated first floor only using energy saving LED lighting.  Second and Third floor to follow once ,2016
1422,50 Terminal St,Other,Other,34.8,2.8,63029.4428710938,2232.7507076413,Yes,CCC,403000,,,1920,1116.8,14030092.6,1.53622829,,,02129,Not Available,0.60696623,0.39303377,,,"2014, 2016"
1423,1249 Boylston Street,Office,"Office, Retail Store",92,7.8,10021.6743164062,403.400225230564,Yes,1249 Boylston Street,37495,,,1950,293.2,3448525.2,4.53660488,,,02115,Not Available,0.73107341,0.26892654,,,2016
1424,150 North Street,Vocational School,Vocational School,33.1,2.9,13242.1838378906,635.271369738678,Yes,North Bennet Street School,56946,,,1932,163.7,1887146,4.48495066,57190.0,,02109,0303305010 0303306010,1.00000008,,,,2016
1425,1255 Boylston Street,Retail Store,"Office, Retail Store",67.2,6.5,10144.7238769531,404.460078748613,Yes,1255 Boylston Street,32835,45,,1950,213.6,2208053.5,2.3724684,,,02215,Not Available,1.00000006,,,,2016
1426,126 Brookline Ave,Retail Store,"Office, Retail Store",260.1,18.8,29743.5,1038.53100228714,Yes,126 Brookline Ave,61406,1,,1920,1155.5,15972862.3,83.88756799,,,02215,Not Available,0.44068882,0.55931117,,,2016
1427,20 Somerset Street,College/University,College/University,46.7,4.5,13481.7175292969,473.086251559124,Yes,20 Somerset Building,103599,,,2015,468,4837828.6,4.95564629,,,02108,Not Available,0.99999968,,,,2016
1428,500 Commonwealth Avenue,Hotel,"Hotel, Parking",76,5.8,37440.9914550781,946.42641872807,Yes,Hotel Commonwealth,280000,63,,2003,1616.7,21289714.8,40.13964286,,,02215,0503934022 0503934026,0.52313087,0.47686914,,,2016
1429,17 Electric Avenue,Office,Office,,0,27838.1433105469,1899.61436630406,Yes,Presentation Realty,8324,,,1950,0,,13.5031235,,,02135,2202671010,,,,,2016
1430,25 Channel Center,Multifamily Housing,Multifamily Housing,78,5.6,14407.5959472656,480.552409031116,Yes,25 Channel Center Condominium Trust,60000,32,,2004,337.7,4681504.7,46.23666667,,,02210,0602751100,0.43598946,0.56401053,,,2016
1431,35 Channel Center,Multifamily Housing,Multifamily Housing,22.4,1.8,17811.9345703125,524.208115352516,Yes,35 Channel Center Condominium Trust,60000,100,,2004,108.2,1345546,33.7,,,02210,0602751300,0.62534763,0.37465236,,,2016
1432,702 B718A Centre St,Other - Mall,Other - Mall,41.5,3.7,24623.5119628906,628.466529603064,Yes,702-718 Centre St,38250,,,1925,140.7,1588768.5,1531.51633987,,,02130,1901392000,0.81230747,0.18769255,,,2016
1433,112 Shawmut Avenue,Pre-school/Daycare,Pre-school/Daycare,36.1,2.4,10936.5056152344,445.119804675691,Yes,DIV Shawmut LLC,70002,,,1930,169,2525899.9,26.9620868,,,02118,Not Available,0.31652079,0.68347919,,,"2014, 2015, 2016"
1434,148 Cambridge Street,College/University,College/University,116.4,7.8,7784.14428710938,354.750545182774,Yes,Ridgeway Building,46790,,,1989,363.1,5445080.7,11.83799957,,,02108,Not Available,0.31116578,0.68883424,,,2016
1435,115 Broad Street,Office,Office,48.9,4.7,14603.8212890625,544.050842570565,Yes,115 Broad Street,56025,79,,1900,264.7,2738579.8,7.04149933,,,02110,Not Available,0.99781727,0.00218267,,,2016
1436,131 Tremont Street,Other,"Multifamily Housing, Office, Other, Restaurant",111.8,9.4,5450.70922851562,297.917467532406,Yes,Tremont Commons Corporation,46729,,,1924,438,5224028.5,56.97318582,,,02111,Not Available,0.70440434,0.29559562,,,2016
1437,329-343 Washington Street,Multifamily Housing,"Multifamily Housing, Retail Store",91.8,5.5,7469.96240234375,373.05055478435,Yes,Olnick - 329 Washington Street,36195,,,1899,199.7,3321212.9,53.20624396,,,02135,2202396000,0.16043077,0.83956923,,,2016
