PID,CM_ID,GIS_ID,ST_NUM,ST_NAME,ST_NAME_SUF,UNIT_NUM,ZIPCODE,PTYPE,LU,OWN_OCC,OWNER,MAIL_ADDRESSEE,MAIL_ADDRESS,MAIL CS,MAIL_ZIPCODE,AV_LAND,AV_BLDG,AV_TOTAL,GROSS_TAX,LAND_SF,YR_BUILT,YR_REMOD,GROSS_AREA,LIVING_AREA,NUM_FLOORS,STRUCTURE_CLASS,R_BLDG_STYL,R_ROOF_TYP,R_EXT_FIN,R_TOTAL_RMS,R_BDRMS,R_FULL_BTH,R_HALF_BTH,R_BTH_STYLE,R_BTH_STYLE2,R_BTH_STYLE3,R_KITCH,R_KITCH_STYLE,R_KITCH_STYLE2,R_KITCH_STYLE3,R_HEAT_TYP,R_AC,R_FPLACE,R_EXT_CND,R_OVRALL_CND,R_INT_CND,R_INT_FIN,R_VIEW,S_NUM_BLDG,S_BLDG_STYL,S_UNIT_RES,S_UNIT_COM,S_UNIT_RC,S_EXT_FIN,S_EXT_CND,U_BASE_FLOOR,U_NUM_PARK,U_CORNER,U_ORIENT,U_TOT_RMS,U_BDRMS,U_FULL_BTH,U_HALF_BTH,U_BTH_STYLE,U_BTH_STYLE2,U_BTH_STYLE3,U_KITCH_TYPE,U_KITCH_STYLE,U_HEAT_TYP,U_AC,U_FPLACE,U_INT_FIN,U_INT_CND,U_VIEW,Berdo_Address,ZIP,EUI
0203706000_,nan,0203706000_,25,HARVARD,SQ,nan,02129_,101,R1,Y,WARE HOWARD T, ,25 HARVARD SQ,CHARLESTOWN MA,02129_,307800,586900,894700,947487,675,1860,1995,1584,1358,2.5,R,RE,G,F,6,2,2,0,S,S,nan,1,S,nan,nan,W,N,2,A,A,A,N,G,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25 Harvard Way,2163,76
0305246000_,nan,0305246000_,60,HARVARD,ST,nan,02111_,387,CL,N,CHINESE CHRISTIAN CHURCH, ,1835 BEACON ST,BROOKLINE MA,02445_,90182,15277,105459,267549,1056,0,nan,0,0,3.5,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60 North Harvard Street,2163,84.3
0401037500_,nan,0401037100_,111,HUNTINGTON,AV,nan,02199_,348,C,N,BP 111 HUNTINGTON AV LESSEE,C/O BOSTON PROPERTIES,"800 BOYLSTON STREET, SUITE 1",BOSTON MA,02199_,133545700,350498800,484044500,1228020897,100152,2000,nan,1112124,1041176,nan,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111 Huntington Ave,2199,73.8
0401037300_,nan,0401037300_,39,DALTON,ST,nan,02116_,300,C,N,SHERATON BOSTON CORP,EPROPERTY TAX,PO BOX 4900-DEPT 206,SCOTTSDALE AZ,85261_,79922700,230077300,310000000,786495000,110796,1970,2010,961791,961791,29,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39 Dalton Street,2199,96.4
0401037400_,nan,0401037400_,53,HUNTINGTON,AV,nan,02116_,324,C,N,BP SUPERMARKET LLC,BOSTON PROPERTIES LP,"800 BOYLSTON STREET, SUITE 1",BOSTON MA,02199_,10339800,10734200,21074000,53464738,65116,2003,nan,114470,57235,1,B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53 Huntington Ave,2199,286.7
0401037075_,nan,0401037075_,770,BOYLSTON,ST,nan,02116_,13,RC,N,AVALON BAY BFG LPS,C/O AVALON BAY COMMUNITIES I,671 N GLEBE RD #800 TAX DEPT,ARLINGTON VA,22203_,17544938,107513213,125058151,132441582,13968,1961,2010,340200,327600,26,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,770 Boylston Street,2199,91.3
0401037050_,nan,0401037050_,780,BOYLSTON,ST,nan,02116_,13,RC,N,AVALON BAY BFG LPS,C/O AVALON BAY BFG LP,671 N GLEBE ROAD  SUITE 800,ARLINGTON   VA,22203_,17523863,107384068,124907931,132282499,13955,1961,2010,340200,327600,25,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,780 Boylston Street,2199,88.2
0401037010_,nan,0401037010_,790,BOYLSTON,ST,nan,02116_,13,RC,N,AVALON BAY BFG LPS,C/O AVALON BAY COMMUNITIES I,671 N GLEBE ROAD  SUITE 800,ARLINGTON   MA,22203_,17618700,107965220,125583920,132998371,14029,1961,2010,340200,327600,26,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,790 Boylston Street,2199,89.3
0401037100_,nan,0401037100_,800,BOYLSTON,ST,nan,02116_,348,C,N,BP PRUCENTER ACQUISITION LLC,C/O BOSTON PROPERTIES,"800 BOYLSTON STREET, SUITE 1",BOSTON MA,02199_,449991500,105243000,555234500,1408629927,823346,1961,1989,1234697,1220024,50,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800 Boylston Street,2199,102.2
1401437000_,nan,1401437000_,301,WASHINGTON,ST,nan,02121_,970,E,N,SMITH WILLIAM D TRSTS, ,301 WASHINGTON,DORCHESTER MA,02121_,630400,1265000,1895400,0,24141,1994,nan,7560,7560,2,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,301 Washington St,2201,151.6
0302713000_,nan,0302713000_,1,CENTER,PZ,nan,02108_,347,C,N,SRI TEN CENTER PLAZA LLC,C/O SHORENSTEIN RLTY SERVICE,THREE CENTER PZ 9TH FL,BOSTON MA,02108_,33240800,49523700,82764500,209973537,36720,1966,2009,287200,236000,9,B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Design Center Place,2210,61.5
0602750011_,nan,0602750011_,1,IRON,ST,nan,02127_,907,EA,N, ONE  CHANNEL CENTER  LP,C/O  TISHMAN  SPEYER,45  ROCKEFELLER  PLAZA  7TH ,NEW  YORK   NY ,10111_,32752800,143508200,176261000,0,60365,2012,nan,525413,525413,11,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Iron St,2210,59.1
0602643020_,0602643020_,0602643020_,101,SEAPORT,BL,nan,02210_,995,CM,N,101  SEAPORT  BOULEVARD, ,101  SEAPORT  BOULEVARD,BOSTON     MA,02210_,0,0,0,0,43069,2013,2013,0,0,17,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,HR,0,5,0,G,E,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101 Seaport Boulevard,2210,56.4
0602641050_,nan,0602641050_,142,NORTHERN,AV,nan,02110_,13,RC,N,THC/UDR SEAPORT DEVELOPMENT,C/O PROP TAX DEPT,1745 SHEA CENTER DR STE#200,HIGHLANDS RANCH  CO,80129_,35534400,167532600,203067000,233055935,47890,2013,nan,582700,484770,21,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,142 Northern Avenue,2210,35.3
0602753010_,0602753010_,0602753010_,21,WORMWOOD,ST,nan,02210_,995,CM,N,FORT POINT PLACE, ,21 WORMWOOD ST,SOUTH BOSTON MA,02127_,0,0,0,0,40564,1900,1999,0,0,6,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,MR,117,3,0,B,G,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21 Wormwood Street,2210,59.4
0602670010_,0602670010_,0602670010_,22,LIBERTY,DR,nan,02210_,995,CM,N,TWENTY-TWO LIBERTY,C/O THE FALLON COMPANY , 1 MARINE PARK DR ,BOSTON MA,02210_,0,0,0,0,24635,0,nan,0,0,nan,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,HR,108,1,0,G,E,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22 Liberty Drive,2210,56.7
0602664001_,nan,0602664000_,24,FARNSWORTH,ST,nan,02210_,346,C,N,UNITARIAN  UNIVERSALIST, ,24 FARNSWORTH ST ,BOSTON MA,02210_,0,10626000,10626000,26983162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24 Farnsworth Street,2210,51.1
0602664001_,nan,0602664000_,24,FARNSWORTH,ST,nan,02210_,346,C,N,UNITARIAN  UNIVERSALIST, ,24 FARNSWORTH ST ,BOSTON MA,02210_,0,10626000,10626000,26983162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24 Farnsworth Street,2210,86.2
0305364005_,nan,0305364005_,245,SUMMER,ST,nan,02210_,347,C,N,BDC SUMMER ST 121A LP,CORPORATE ACCOUNTING-RE TAXE,245 SUMMER STREET  Z1N,BOSTON  MA,02210_,100693172,155601725,256294897,650220154,79701,1974,2010,972402,910460,14,B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,245 Summer Street,2210,114.5
0601163005_,nan,0601163005_,253,SUMMER,ST,nan,02127_,346,C,N,SUMMER MELCHER  SPE  LLC,C/O SYNERGY INVESTMENTS  ,100 FRANKLIN ST  2ND FLOOR,BOSTON    MA,02110_,6011643,10009633,16021276,40670977,9566,1902,2011,66962,57396,6,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,253 summer st,2210,64.9
0602696000_,0602696000_,0602696000_,300,SUMMER,ST,nan,02210_,995,CM,N,ARTIST BUILDING 300 SUMMER,C/O RALPH MERCER,79 LINDEN ST,NEEDHAM MA,02492_,0,0,0,0,12000,1999,1999,0,0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,MR,0,8,0,B,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300 Summer Street,2210,48.7
0602692000_,nan,0602692000_,313,CONGRESS,ST,nan,02210_,346,C,N,MEPT  FORT  POINT  CREATIVE,C/O BENTALL KENNEDY U.S.,"7315 WISCONSIN AVE, SUITE 20",BETHESDA MD,20814_,8980600,12277900,21258500,53957815,19960,1910,2009,75794,75794,6,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,313 Congress Street,2210,51.6
0602689000_,nan,0602689000_,320,SUMMER,ST,nan,02127_,346,C,N,LINCOLN SUMMER ST VENTURE,C/O LINCOLN PROPERTY COMPANY,60 SOUTH ST,BOSTON MA,02111_,26240000,8346500,34586500,87745951,18821,1910,nan,130550,92700,6,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320 Summer Street,2210,72.8
0602667000_,nan,0602667000_,332,CONGRESS,ST,nan,02210_,346,C,N,FORT POINT OFFICE PROPERTIES,C/O GENERAL MANAGER,99 HIGH ST STE 801,BOSTON MA,02110_,2372200,8610300,10982500,27862603,6035,1900,2015,42224,36192,6,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,332 Congress Street,2210,73.6
0602694000_,nan,0602694000_,343,CONGRESS,ST,nan,02210_,346,C,N,MEPT SEAPORT 343 CONGRESS,C/O BENTALL KENNEDY U.S.,"7315 WISCONSIN AVE, SUITE 20",BETHESDA MD ,20814_,13447200,20588300,34035500,86373064,33838,1915,2013,128150,128150,5,B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,343 Congress Street,2210,177.7
0602646010_,nan,0602646010_,374,CONGRESS,ST,nan,02210_,344,C,N,FORT POINT OFFICE PROPERTIES,C/O GENERAL MANAGER,99 HIGH ST STE 801,BOSTON MA,02110_,6323600,16594400,22918000,58142966,21689,1905,2013,104712,104712,6,B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,374 Congress Street,2210,51.6
0602833000_,0602833000_,0602833000_,437,D,ST,nan,02210_,995,CM,N,FOUR 37 D STREET CONDOMINIUM, ,437 D ST,SOUTH BOSTON   MA,02127_,0,0,0,0,13147,1999,1999,0,0,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,MR,43,1,0,C,G,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,437 D Street,2210,61.1
0602662015_,nan,0602662015_,44,FARNSWORTH,ST,nan,02210_,346,C,N,FORT POINT OFFICE PROPERTIES,C/O GENERAL MANAGER,99 HIGH ST STE 801,BOSTON MA,02110_,8011300,22474200,30485500,77341714,13437,1920,2013,100584,100584,nan,B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44 Farnsworth Street,2210,99
0304662000_,nan,0304662000_,45,MILK,ST,nan,02110_,346,C,N,SDCO 45 MILK ST OFFICE INC,"C/O RYAN, LLC - DEPT-207",PO BOX 4900  ,SCOTTSDALE  AZ,85261_,5534900,14438100,19973000,50671501,8230,1908,1997,88113,81120,9,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45 Milk Street,2210,51.7
0602671016_,nan,0602671025_,50,NORTHERN,AV,nan,02110_,348,C,N,FAN PIER DEVELOPMENT LLC,C/O RYAN LLC-COMMERCIAL PTS,100 OLIVER ST 18TH FL,BOSTON MA,02110_,0,28199000,28199000,71540863,nan,0,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50 Northern Ave,2210,148.5
0302953010_,0302953010_,0302953010_,500,ATLANTIC,AV,nan,02210_,995,CM,N,FIVE HUNDRED ATLANTIC AV,C/O HEPZI SCLECHTER,800 THIRD AV 4TH FL,NEW YORK NY,10022_,0,0,0,0,124448,2006,nan,0,0,12,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,HR,0,12,0,G,G,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,500 Atlantic Avenue,2210,49
0602678015_,nan,0602678015_,505,CONGRESS,ST,nan,02210_,13,RC,N,WATERSIDE DEVELOPMENT GROUP,C/O  DREW  COMPANY  INC,2 SEAPORT  LANE  9TH  FL  ,BOSTON  MA,02210_,28890300,87203700,116094000,136670500,51274,2012,nan,341500,341500,20,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,505 Congress Street,2210,67.4
0602670000_,nan,0602670000_,51,SLEEPER,ST,nan,02210_,346,C,N,T-C  51  SLEEPER STREET  LLC,TEACHERS INSURANCE & ANNUITY,730  THIRD  AV,NEW  YORK    NY,10017_,16061000,28439000,44500000,112896500,19473,1929,2010,167625,149000,8,B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51 Sleeper Street,2210,50.7
0602678701_,nan,0602678701_,601,CONGRESS,ST,nan,02210_,348,C,N,JOHN HANCOCK LIFE INSURANCE,C/O MARVIN F POER & CO,3520 PIEDMONT RD NE STE 410,ATLANTA GA,30305_,60452500,178307000,238759500,605732852,63384,2002,2010,450000,420000,14,A,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,601 Congress Street,2210,58
0602680100_,nan,0602680100_,606,CONGRESS,ST,nan,02210_,907,EA,N,MASS PORT AUTHORITY, ,1 HARBOR DR #200S,E BOSTON MA,02128_,11262400,0,11262400,0,56669,0,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,606 Congress Street,2210,113.6
0602680100_,nan,0602680100_,606,CONGRESS,ST,nan,02210_,907,EA,N,MASS PORT AUTHORITY, ,1 HARBOR DR #200S,E BOSTON MA,02128_,11262400,0,11262400,0,56669,0,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,606 Congress Street,2210,36.4
2100401002_,nan,2100401000_,10,BUICK,ST,nan,02134_,439,C,N,TRUSTEES OF BOSTON UNIVERSIT,C/O VP FOR FINANCIAL AFFAIRS,881 COMMONWEALTH AV,BOSTON MA,02215_,0,142500,142500,361523,4054,0,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10 Buick Street,2215,54.8
2100474000_,nan,2100474000_,1065,COMMONWEALTH,AV,nan,02134_,324,C,N,BOSTON BLT LLC,C/O CASSEY A ROTH,8214 WESTCHESTER DR #900,DALLAS TX,75225_,2045239,2194862,4240101,10757136,30400,nan,nan,1,1,2,B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1065 Commonwealth Ave,2215,296.7
2100033010_,2100033010_,2100033010_,108,PETERBOROUGH,ST,nan,02215_,995,CM,N,FENWAY VIEWS CONDO TRUST,C/O HALLKEEN MANAGEMENT,108 PETERBOROUGH ST,BOSTON MA,02215_,0,0,0,0,9977,1990,2006,0,0,8,B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,MR,65,0,0,B,G,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108 Peterborough St,2215,56.4
2101597000_,nan,2101597000_,1082,COMMONWEALTH,AV,nan,02134_,13,RC,N,ROSATI ANTHONY G TRST, ,500 CHESTNUT ST,LYNNFIELD MA,01940_,1420800,5153700,6574500,7739765,7200,1920,2012,30882,25735,5,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1082 Commonwealth Avenue,2215,86.3
2100071000_,nan,2100071000_,109,BROOKLINE,AV,nan,02215_,390,CL,N,HRPT  MEDICAL  BLDG  REALTY,C/O EQUITY COMMONWEALTH MGMT,2 N RIVERSIDE PLZ STE 2100,CHICAGO IL ,60606_,8048301,16877818,24926119,63237564,29999,0,nan,0,0,3,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109 BROOKLINE AVE,2215,271.5
2100033000_,nan,2100033000_,110,PETERBOROUGH,ST,nan,02215_,125,A,N,ONE-10 PETERBOROUGH  LP,C/O KIMBERLY GREEN,70 BURBANK ST STE 2,BOSTON   MA,02115_,2911000,3680000,6591000,6984869,10137,1989,2011,39934,35396,7,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110 Peterborough St,2215,51.7
0504272000_,nan,0504272000_,111,PARK,DR,nan,02215_,113,A,N,GUARINI ROSALYN E TRST,C/O COPLEY MANAGEMENT,896 BEACON ST,BOSTON MA,02215_,3105600,6064400,9170000,9711030,11053,1910,2003,32832,27360,5,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111 Park Drive,2215,51.6
0401754000_,nan,0401754000_,1154,BOYLSTON,ST,nan,02215_,905,E,N,MASS HISTORICAL SOCIETY, ,1154 BOYLSTON,BOSTON MA,02215_,4556800,8710700,13267500,0,10982,1899,2003,48159,40265,4,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1154 Boylston Street,2215,31779.9
0504178000_,nan,0504178000_,1163,BOYLSTON,ST,nan,02215_,114,A,N,BOYLSTON  I  HOLDING  LLC,C/O FINEBEREG PROPERTY MGT I,1 WASHINGTON  ST  SUITE #400,WELLESLEY      MA,02481_,1143790,6071411,7215201,7640898,7538,1920,1980,35889,29916,5,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1163 Boylston St,2215,121.3
